Ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA,EMA,Volatility
SMP,1980-07-29 00:00:00-04:00,0.0,1.1138415784223046,1.073091215161397,1.0866749286651611,35250,0.0,0.0,0.997023755311966,1.0157302464111737,0.022714146409842813
SMP,1980-07-30 00:00:00-04:00,0.0,1.1002577543258667,1.0730907282699742,1.1002577543258667,38625,0.0,0.0,1.0065321564674377,1.0237804852601922,0.019467108989739385
SMP,1980-07-31 00:00:00-04:00,0.0,1.1002582535437329,1.0866749286651611,1.0866749286651611,28125,0.0,0.0,1.0160405844449998,1.0297704322511416,0.019303113876730758
SMP,1980-08-01 00:00:00-04:00,0.0,1.1002579415913194,1.07309091091156,1.07309091091156,16500,0.0,0.0,1.024190643429756,1.0338961921235625,0.019884165416882378
SMP,1980-08-04 00:00:00-04:00,0.0,1.0730912918913948,1.059507966041565,1.059507966041565,2250,0.0,0.0,1.0296240597963333,1.0363354086871819,0.018459144483035057
SMP,1980-08-05 00:00:00-04:00,0.0,1.0866749286651611,1.073091215161397,1.0866749286651611,18375,0.0,0.0,1.035057434439659,1.0411296486850847,0.018277765547728836
SMP,1980-08-06 00:00:00-04:00,0.0,1.1002577543258667,1.0866744356104285,1.1002577543258667,26250,0.0,0.0,1.0404908150434493,1.0467608968413498,0.018246588519447143
SMP,1980-08-07 00:00:00-04:00,0.0,1.1002577543258667,1.0730907282699742,1.1002577543258667,7875,0.0,0.0,1.0459241956472396,1.051855835649399,0.018246588519447143
SMP,1980-08-08 00:00:00-04:00,0.0,1.113841073041305,1.0866744356104285,1.1002577543258667,8625,0.0,0.0,1.0513575762510299,1.0564655421900149,0.018246588519447143
SMP,1980-08-11 00:00:00-04:00,0.0,1.1274250745773315,1.0866748128170227,1.1274250745773315,10125,0.0,0.0,1.0588284581899643,1.0632235928935687,0.018154225211642634
SMP,1980-08-12 00:00:00-04:00,0.0,1.1681752705243689,1.1274249172927644,1.1545915603637695,116250,0.0,0.0,1.068336844444275,1.071925304081207,0.01780566169274725
SMP,1980-08-13 00:00:00-04:00,0.0,1.1681748628616333,1.154591157441395,1.1681748628616333,11250,0.0,0.0,1.0792036056518555,1.0810919287269618,0.01694476407898595
SMP,1980-08-14 00:00:00-04:00,0.0,1.1817585229873657,1.1545914928791474,1.1817585229873657,12375,0.0,0.0,1.0887120246887207,1.0906792234184288,0.015147800574242296
SMP,1980-08-15 00:00:00-04:00,0.0,1.222509168332047,1.1817589015834988,1.2089258432388306,10875,0.0,0.0,1.0975413262844085,1.101940806258467,0.013583885668411375
SMP,1980-08-18 00:00:00-04:00,0.0,1.2632581706038746,1.195340933026446,1.2360912561416626,22125,0.0,0.0,1.1070496559143066,1.114717039580676,0.013924818726348515
SMP,1980-08-19 00:00:00-04:00,0.0,1.2496758067891065,1.1817585229873657,1.1817585229873657,25500,0.0,0.0,1.1138413488864898,1.1211019427622655,0.018158637192379114
SMP,1980-08-20 00:00:00-04:00,0.0,1.1817585229873657,1.1545914928791474,1.1817585229873657,11625,0.0,0.0,1.1213122844696044,1.1268787599265606,0.017658577798431257
SMP,1980-08-21 00:00:00-04:00,0.0,1.1817585920598714,1.141008238828267,1.1545915603637695,7500,0.0,0.0,1.1260664641857148,1.1295180742539137,0.018241766094680267
SMP,1980-08-22 00:00:00-04:00,0.0,1.1545913206563818,1.1002577543258667,1.1002577543258667,22500,0.0,0.0,1.1281039535999298,1.1267313771179093,0.021577988402660186
SMP,1980-08-25 00:00:00-04:00,0.0,1.141008734703064,1.100258460917936,1.141008734703064,6750,0.0,0.0,1.131499844789505,1.1280911254593526,0.022852348152175662
SMP,1980-08-26 00:00:00-04:00,0.0,1.1817581796569105,1.154591157441395,1.1681748628616333,11625,0.0,0.0,1.1355748414993285,1.1319086242595697,0.023225046458281884
SMP,1980-08-27 00:00:00-04:00,0.0,1.1681752705243689,1.1545915603637695,1.1545915603637695,12000,0.0,0.0,1.1382915318012237,1.134068903888541,0.02337992068164809
SMP,1980-08-28 00:00:00-04:00,0.0,1.1681748628616333,1.154591157441395,1.1681748628616333,18375,0.0,0.0,1.1423665285110474,1.1373170904574068,0.02318547866815787
SMP,1980-08-29 00:00:00-04:00,0.0,1.1681748628616333,1.154591157441395,1.1681748628616333,12750,0.0,0.0,1.147120726108551,1.140255925924476,0.022887226561202723
SMP,1980-09-02 00:00:00-04:00,0.0,1.1681752705243689,1.1545915603637695,1.1545915603637695,23250,0.0,0.0,1.1518749058246613,1.141621224442504,0.022847700059452518
SMP,1980-09-03 00:00:00-04:00,0.0,1.1817585229873657,1.1545914928791474,1.1817585229873657,16500,0.0,0.0,1.1566290855407715,1.1454438243039193,0.022749808810516654
SMP,1980-09-04 00:00:00-04:00,0.0,1.2089254559393157,1.1681752022457936,1.1817585229873657,19875,0.0,0.0,1.1607041239738465,1.1489023670356762,0.0226886787835672
SMP,1980-09-05 00:00:00-04:00,0.0,1.222509168332047,1.1817589015834988,1.2089258432388306,30000,0.0,0.0,1.1661375284194946,1.1546188885788338,0.023063864415904373
SMP,1980-09-08 00:00:00-04:00,0.0,1.222509168332047,1.2089258432388306,1.2089258432388306,9375,0.0,0.0,1.171570932865143,1.1597909794988333,0.023063864415904373
SMP,1980-09-09 00:00:00-04:00,0.0,1.2360922295112005,1.1953418743068291,1.2225089073181152,11625,0.0,0.0,1.176325124502182,1.1657641154816218,0.022651015043805227
SMP,1980-09-10 00:00:00-04:00,0.0,1.2360922295112005,1.1953418743068291,1.2225089073181152,18375,0.0,0.0,1.1797209918498992,1.1711683813708116,0.022178711552438415
SMP,1980-09-11 00:00:00-04:00,0.0,1.2089258432388306,1.1817589015834988,1.2089258432388306,8250,0.0,0.0,1.1817585408687592,1.174764330120147,0.022297774052894064
SMP,1980-09-12 00:00:00-04:00,0.0,1.195340871810913,1.1681743473647566,1.195340871810913,12375,0.0,0.0,1.1824376583099365,1.1767240007573627,0.02236175214736995
SMP,1980-09-15 00:00:00-04:00,0.0,1.222509168332047,1.1953421295204156,1.2089258432388306,45750,0.0,0.0,1.1824376583099365,1.1797908428984547,0.021901309882216242
SMP,1980-09-16 00:00:00-04:00,0.0,1.3311761617660522,1.1953416097146505,1.3311761617660522,202500,0.0,0.0,1.187191903591156,1.1942084923144163,0.03119478801987992
SMP,1980-09-17 00:00:00-04:00,0.0,1.4126770219504101,1.3719267652790752,1.3855100870132446,46875,0.0,0.0,1.19737948179245,1.2124276918095427,0.030050912579668524
SMP,1980-09-18 00:00:00-04:00,0.0,1.3855098271366013,1.3040092319245205,1.3311761617660522,15750,0.0,0.0,1.2048503637313843,1.2237370699006387,0.03185326173934496
SMP,1980-09-19 00:00:00-04:00,0.0,1.3583433853487967,1.3175931187646004,1.3447600603103638,24000,0.0,0.0,1.214358788728714,1.2352630689872792,0.031094936554931524
SMP,1980-09-22 00:00:00-04:00,0.0,1.616428149567507,1.4805936014541543,1.5213439464569092,188250,0.0,0.0,1.235413098335266,1.2625088668415296,0.039013556589827955
SMP,1980-09-23 00:00:00-04:00,0.0,1.534928513030305,1.4398442506790161,1.4398442506790161,74250,0.0,0.0,1.2503548741340638,1.2793979510165285,0.04173264773675883
SMP,1980-09-24 00:00:00-04:00,0.0,1.4534275058690582,1.4126771483940308,1.4262604713439941,15375,0.0,0.0,1.2632591545581817,1.2933848577143823,0.0419196130461832
SMP,1980-09-25 00:00:00-04:00,0.0,1.4262604713439941,1.39909343681893,1.4262604713439941,10500,0.0,0.0,1.276842600107193,1.3060396780600598,0.04167171146702738
SMP,1980-09-26 00:00:00-04:00,0.0,1.4126762580601042,1.3583423204100213,1.3990925550460815,23250,0.0,0.0,1.2883884847164153,1.3149018568206334,0.04222373903816299
SMP,1980-09-29 00:00:00-04:00,0.0,1.3719265805647665,1.2768422725085697,1.3175926208496094,41625,0.0,0.0,1.2958593726158143,1.3151581200614881,0.04486656139959441
SMP,1980-09-30 00:00:00-04:00,0.0,1.3583431243896484,1.31759286563422,1.3583431243896484,15375,0.0,0.0,1.3060469508171082,1.319270977616551,0.04494797249322422
SMP,1980-10-01 00:00:00-04:00,0.0,1.3447600603103638,1.331176735271931,1.3447600603103638,37875,0.0,0.0,1.314197027683258,1.321698509301676,0.04500598606830816
SMP,1980-10-02 00:00:00-04:00,0.0,1.4398442506790161,1.3583436070521206,1.4398442506790161,23250,0.0,0.0,1.3271013140678405,1.3329504846709466,0.047121096968481796
SMP,1980-10-03 00:00:00-04:00,0.0,1.4534279665597247,1.4262609234235677,1.4398442506790161,24375,0.0,0.0,1.33864723443985,1.343130843338382,0.047092109752593474
SMP,1980-10-06 00:00:00-04:00,0.0,1.4805939197540283,1.4398436631469884,1.4805939197540283,30375,0.0,0.0,1.3522306382656097,1.3562225649017767,0.04720748380592939
SMP,1980-10-07 00:00:00-04:00,0.0,1.5213440872668016,1.4534271955490112,1.4534271955490112,33750,0.0,0.0,1.3637765526771546,1.3654801487729418,0.047667768211320384
SMP,1980-10-08 00:00:00-04:00,0.0,1.4670106172561646,1.4534273925217893,1.4670106172561646,15750,0.0,0.0,1.376001638174057,1.3751497171999152,0.04761317235600679
SMP,1980-10-09 00:00:00-04:00,0.0,1.4534279665597247,1.4262609234235677,1.4398442506790161,24375,0.0,0.0,1.3875475585460664,1.381311101340782,0.047815998794213756
SMP,1980-10-10 00:00:00-04:00,0.0,1.4534271955490112,1.426260166824357,1.4534271955490112,13125,0.0,0.0,1.4004518747329713,1.3881793007891847,0.04755951404020527
SMP,1980-10-13 00:00:00-04:00,0.0,1.4534275058690582,1.4262604713439941,1.4262604713439941,21000,0.0,0.0,1.4113186061382295,1.391806078937262,0.04801532417056323
SMP,1980-10-14 00:00:00-04:00,0.0,1.4534279665597247,1.4262609234235677,1.4398442506790161,30375,0.0,0.0,1.4167520105838776,1.3963811429126671,0.04289707529325465
SMP,1980-10-15 00:00:00-04:00,0.0,1.4670104184425476,1.439843486874157,1.4534271955490112,21000,0.0,0.0,1.420147866010666,1.4018141003066045,0.042075417851061274
SMP,1980-10-16 00:00:00-04:00,0.0,1.4941776496625752,1.4534273925217893,1.4670106172561646,27375,0.0,0.0,1.4269395887851715,1.4080232923970386,0.04088281718762685
SMP,1980-10-17 00:00:00-04:00,0.0,1.5485113859176636,1.4805940894746796,1.5485113859176636,42750,0.0,0.0,1.4371271550655365,1.4214031108275744,0.04237996636575361
SMP,1980-10-20 00:00:00-04:00,0.0,1.5349282026290894,1.5077612621430885,1.5349282026290894,37500,0.0,0.0,1.4378063678741455,1.4322150243324807,0.030942746775419906
SMP,1980-10-21 00:00:00-04:00,0.0,1.5213432513785892,1.4941766262054443,1.4941766262054443,61875,0.0,0.0,1.440522986650467,1.4381161292727629,0.02896610841380634
SMP,1980-10-22 00:00:00-04:00,0.0,1.562094709187459,1.5213444479092126,1.5485113859176636,22500,0.0,0.0,1.4466355323791504,1.448629963238944,0.02979247777335108
SMP,1980-10-23 00:00:00-04:00,0.0,1.5485113819705796,1.5077611207962036,1.5077611207962036,23625,0.0,0.0,1.4507105648517609,1.4542615020539214,0.0305743083843065
SMP,1980-10-24 00:00:00-04:00,0.0,1.5349275567182519,1.4805936014541543,1.5213439464569092,33000,0.0,0.0,1.4568231344223022,1.4606503062827774,0.03013925835329983
SMP,1980-10-27 00:00:00-05:00,0.0,1.4941766262054443,1.4534263969770966,1.4941766262054443,35625,0.0,0.0,1.465652334690094,1.4638432891325552,0.026881294763486364
SMP,1980-10-28 00:00:00-05:00,0.0,1.4941766262054443,1.4805929249940313,1.4941766262054443,3750,0.0,0.0,1.4724440097808837,1.4667321783775922,0.02629401351308069
SMP,1980-10-29 00:00:00-05:00,0.0,1.521344444031376,1.4941777975610313,1.5077611207962036,25875,0.0,0.0,1.4805940628051757,1.470639696703174,0.026062573173438127
